comment,comment_type
What drugs reduce the risk of death and other events in people with high blood pressure?,0
Who conducted the review on Thiazide Antihypertensive drugs?,0
What were Thiazide Antihypertensive drugs used with?,0
In what year did Cochrane release the report?,0
What reduces the risk of new onset kidney diseases and death?,0
What type of drugs reduced the risk of strokes and heart disease for people with high blood pressure?,0
In what year was thiazide antihypertensive drugs shown to help those with heart problems?,0
Who put out a report in 2012?,0
What has been argued restricted innovation?,0
What was a recommendations brought about from the report?,0
What is one thing excessive regulations causes?,0
What can be used to evaluate new approval processes?,0
What is excessive drug regulation said to suppress?,0
In what year was a report made to reduce the burdens of drug development?,0
What was argued to be holding back new knowledge for treating diseases?,0
Who discovered Hydralazine?,0
Why were the researchers recognized in 1975?,0
Who developed Chlorothiazide?,0
What is  Chlorothiazide used to treat?,0
What was the main shortcoming in the drug Hydralazine?,0
What was the name of the first oral vasodilator?,0
What is the most used antihypertensive drug today?,0
"Beyer, Sprague, Baer, and Novello received what award in 1975?",0
In what year was hydralazine discovered?,0
Chlorothiazide helped reduce the mortality rate among those with what disease?,0
Who led the congressional hearings?,0
What act needed provisions?,0
What were the major issues that needed to be addressed?,0
What caused a need for more regulation?,0
When did this push occur?,0
Congressional hearings emerged addressing revisions to what act?,0
Who led the Congressional hearings in 1959?,0
Did the US Congress call for more or less regulation of pharmaceuticals?,0
What did the first measles prevent in it's first 20 years?,0
Who originally created the measles vaccine?,0
How much did the occurrence of serious diseases shortly after the release of the measles vaccine?,0
When did the Rubella vaccine come out?,0
Who recreated the measles vaccine?,0
In what year was the measles vaccine made?,0
Who helped refine the measles vaccine?,0
In what year was the mumps vaccine made?,0
"How much did rubella, measles, and mumps infections drop after vaccination?",0
Measles vaccinations helped prevent how many estimated cases of the illness?,0
When did the Kefauver-Harris Amendment become a law?,0
What did this new law require?,0
What did the National Academy of Science's study discover?,0
How long after the National Academy of Science's study did a study on over the counter drugs occur?,0
What brought up enhancement of drug regulations?,0
When did the Kefauver-Harris Amendment became law?,0
What federal agency regulated the advertising of prescription drugs?,0
Drugs made between which years had to be tested before going to market?,0
What percentage of drugs were shown to be ineffective after an FDA study?,0
How many Americans were given the drug Kevadon?,0
When was the drug taken off shelves in Germany?,0
How many newborns were born with issues due to Kevadon?,0
How was Kevadon distributed to doctors?,0
Why was this drug pulled off shelves?,0
In what year was thalidomide banned in Germany?,0
What adverse effect was thalidomide associated with?,0
Thalidomide was distributed in the USA by what name?,0
About how many Americans received thalidomide in a supposed study?,0
How many newborn American babies were affected by thalidomide?,0
What law prohibited birth control?,0
When was Enovid first approved?,0
What increased due to the availability of birth control?,0
"In 1965, how many women were on the birth control pill?",0
Who created the first oral birth control?,0
Discussing contraception sometimes led to prosecution under what laws?,0
What was the name of the first oral contraceptive?,0
When did the FDA approve Enovid?,0
"By 1965, about how many American women were taking Enovid?",0
Birth control was prohibited in most countries before what war?,0
Who received the Laser-Debakey Clinical Medical Research Aware?,0
How much money did Merk make in 1995?,0
How many patients received Zocor?,0
What study did Merk sponsor in 1994?,0
What did the study reveal after 5 years?,0
What was the brand name of simvastatin?,0
Patients treated with Zocor had their cholesterol reduced by how much?,0
How much did Zocor reduce the chance of dying from a heart attack?,0
How much money did Merck make from sales of Zocor and Mevacor?,0
Endo received what award in 2008?,0
What is a drug discovery?,0
Who is usually responsible for early stages of drug discovery?,0
What is used to manipulate pathways?,0
What is involved in drug discovery?,0
What focuses on metabolic pathways?,0
What is the name of the process in which possible drugs are discovered?,0
What groups carry out most early drug discoveries?,0
What kind of technology studies the understanding and manipulation of disease states and pathogens?,0
